Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
2017/10/19,21.9,21.9,21.65,21.799999,19.280231,4907374,-2768601.459,34666968,0.019222781,0,3.35E-09,-14521.22608,980.6036024,0.406348228,22.37242378,20.72257592,21.54749985,0,0,21.67833337,22.02833327,21.32833347,0,0,22.299999,20.65,0,0,0.075845761,0.064112842,0.011732919,21.66030061,21.58445485,20,20,20,1.191919308,0.797979676,0.393939633,0.038411113,24.93934421,56.19920814,0.00249915,4.372931293,8.664978948,-4.292047656,21.6625005,21.325,21.25000025,20.875,16,44,-28,57.75625515,68.8543012,8.317029061,55.28453388,88.88874897,87.65420668,-11.11125103,0.011176538,0.22988046,0.229616639,6.082725357
2017/10/20,21.799999,21.9,21.65,21.799999,19.280231,8218340,2625037.794,0,0.027394807,-151581.7683,3.48E-09,11281.09391,980.6036024,0.395180498,22.35960277,20.72539683,21.5424998,0,0,21.69833333,22.04333333,21.35333333,0,0,22.299999,20.65,0,0,0.081355908,0.067561455,0.013794453,21.68179268,21.60043677,20,20,20,1.19387767,0.775510067,0.418367603,0.039577839,24.7765033,58.50011131,-0.0924988,5.747908483,7.211901471,-1.463992988,21.6625005,21.325,21.2875,20.875,12,40,-28,57.75625515,66.02732859,8.325227188,55.3095352,86.36346694,86.812446,-13.63653306,0.047941129,0,0,6.082725357
2017/10/23,21.75,21.799999,21.5,21.5,19.014906,7028169,-5384566.747,27638799,0.04393341,-636236.3792,2.03E-09,-96717.60406,967.1091018,0.388381819,22.35434508,20.72065452,21.5374998,0,0,21.6833333,22.0283332,21.3383334,0,0,22.299999,20.65,0,0,0.060834324,0.066216029,-0.005381704,21.65382457,21.59299024,20,20,20,1.115789547,0.873684131,0.242105416,0.038352068,24.65442575,16.48780491,0.0124992,4.677384714,6.227765822,-1.550381108,21.6625005,21.325,21.41249925,20.9499995,8,36,-28,42.51510146,57.29283964,7.938136266,49.96713651,47.05876817,74.10366136,-52.94123183,0.053529379,-1.376142265,-1.385698879,4.622876137
2017/10/24,21.700001,21.700001,21.450001,21.65,19.147568,8222961,-2094458.184,35861760,0.016858409,-693.145379,1.13E-09,-39348.10871,967.1091018,0.378497404,22.24192066,20.76807904,21.50499985,0,0,21.67166673,22.02166673,21.32166673,0,0,21.9,20.65,0,0,0.056019428,0.064176709,-0.008157281,21.65323617,21.59721674,20,20,20,1.054945299,0.945054481,0.109890818,0.036863617,24.49899947,23.80967793,0.24500015,3.063127703,5.574655311,-2.511527608,21.6625005,21.325,21.4625,20.975,4,32,-28,50.11045081,56.00933463,7.756560089,51.77284707,59.99986667,64.47403393,-40.00013333,0.018676509,0.697674419,0.695251931,5.35280318
2017/10/25,21.6,21.75,21.4,21.75,19.236012,7612802,12546512.82,43474562,0.068191106,146158.25,8.80E-10,92532.55309,971.5761184,0.376461875,22.22041402,20.77458568,21.49749985,0,0,21.6616667,22.0016666,21.3216668,0,0,21.799999,20.65,0,0,0.059580071,0.063257381,-0.00367731,21.66812292,21.60854285,20,20,20,0.999999787,0.936169986,0.063829801,0.036097655,24.39484536,37.52758791,0.25250015,2.133871663,4.928206621,-2.794334958,21.70000025,21.325,21.5125005,21.0250005,16,28,-12,54.71324769,62.29326563,7.705558955,54.94536992,73.3332,60.13061161,-26.6668,-0.024853003,0.461893764,0.460830309,5.839421209
2017/10/26,21.549999,21.6,21.299999,21.299999,18.838022,9324132,-1711330,34150430,0.100914805,-385410.9512,-2.35E-10,-157750.4468,971.5761184,0.381714669,22.16531204,20.88468756,21.5249998,0,0,21.65166663,21.96166683,21.34166643,0,0,21.799999,20.65,0,0,0.025817213,0.055769347,-0.029952135,21.61148846,21.58567125,20,20,20,0.927834448,0.989690518,0.06185607,0.03169994,24.07809369,-33.93230537,0.2250002,1.579100637,4.298449998,-2.719349362,21.6875,21.325,21.7375,21.25,12,24,-12,36.99235499,54.5059118,7.060911068,46.88716093,13.33306667,48.88871111,-86.66693333,-0.087647206,-2.068970115,-2.090673177,3.649635214
2017/10/27,21.299999,21.75,21.299999,21.5,19.014906,12881638,-10755393.3,47032068,0.138285408,-1317209,-7.95E-10,-71958.54669,971.5761184,0.386592264,22.05876546,21.07623414,21.5674998,0,0,21.65166657,21.97166677,21.33166637,0,0,21.799999,20.85,0,0,0.0150154,0.047618558,-0.032603158,21.59433639,21.57932099,20,20,20,0.909090725,1,0.090909275,0.026811776,23.94168543,-13.23260899,-0.0674998,2.01147571,3.624287382,-1.612811672,21.55,21.325,21.75000025,21.25,8,20,-12,45.96702655,58.21298709,6.710936649,47.13709269,39.99986667,42.22204444,-60.00013333,-0.131764924,0.938971875,0.934590937,4.622876137
2017/10/30,21.75,21.799999,21.450001,21.799999,19.280231,13877724,12446462.7,60909792,0.17545823,2276796,-5.04E-10,314596.9729,971.5761184,0.383978388,21.98220807,21.24779143,21.61499975,0,0,21.65666653,21.97166663,21.34166643,0,0,21.799999,21.15,1,0,0.030299169,0.04415468,-0.013855511,21.62597679,21.59567762,20,20,20,0.941176667,0.970588235,0.029411569,0.024470059,23.8573229,43.66064131,-0.11499975,2.06663441,3.225371874,-1.158737464,21.55,21.325,21.75000025,21.25,4,16,-12,56.65311484,63.13654076,6.743970481,51.67942942,79.99973333,44.44422222,-20.00026667,-0.13161775,1.395344186,1.385698879,6.082725357
2017/10/31,21.799999,22.35,21.700001,22.200001,19.633999,32059607,31140665.19,92969399,0.221447105,13424597.48,3.32E-11,781894.6529,971.5761184,0.402979861,22.05449248,21.28050712,21.6674998,1,0,21.6866666,22.0316665,21.3416667,0,0,22.200001,21.299999,1,0,0.07382025,0.050087794,0.023732456,21.71428822,21.64046797,20,20,20,1.009434155,0.896226565,0.11320759,0.027506444,23.8429973,226.5375265,0.0325012,4.238573449,3.321223118,0.917350331,21.64999975,21.325,21.75000025,21.25,100,12,88,66.76524471,71.13761232,7.236799937,55.84953094,86.95659735,68.98539912,-13.04340265,-0.050441379,1.834871644,1.818241,8.029207203
2017/11/1,22.25,22.4,22,22.1,19.545555,7478035,13523923.69,85491364,0.15695218,-1919913.1,1.30E-09,554567.4603,967.1996058,0.402767013,22.12284654,21.26715316,21.69499985,0,0,21.7249999,22.0799997,21.3700001,0,0,22.200001,21.299999,0,0,0.09910306,0.059890847,0.039212213,21.7736285,21.67452544,20,20,20,1.127450784,0.85294098,0.274509804,0.0330517,23.84399948,225.5990121,0.10499915,5.771756554,3.476648147,2.295108408,21.67499975,21.325,21.7625,21.25,96,8,88,62.55564013,75.2751293,7.544351205,56.10703235,72.72729752,79.89454274,-27.27270248,0.065735076,-0.450454935,-0.45147254,7.542584309
2017/11/2,22.1,22.1,21.799999,21.9,19.368671,6891449,-6036136.538,78599915,0.138053149,7550472.568,4.70E-10,-96051.23197,958.4466682,0.395426584,22.13837019,21.29662941,21.7174998,0,0,21.7399999,22.0999998,21.38,0,0,22.200001,21.299999,0,0,0.101834808,0.068279639,0.033555168,21.79307027,21.69123546,20,20,20,1.059405743,0.891089307,0.168316436,0.038161065,23.73277931,104.8731295,0.0325002,5.503212665,3.449459723,2.053752942,21.67499975,21.325,21.7625,21.25,92,4,88,54.60987698,71.75662071,7.552101054,53.56466431,54.54549587,71.40979691,-45.45450413,0.17088215,-0.904977376,-0.90909717,6.569348252
2017/11/3,21.9,22.25,21.85,22.15,19.589775,6304451,855106.4619,84904366,0.158096033,-58679.2,7.79E-10,9602.564423,969.3878402,0.395753257,22.20227019,21.29272951,21.74749985,0,0,21.76999993,22.14499983,21.39500003,0,0,22.200001,21.299999,0,0,0.122749063,0.079173524,0.043575539,21.84798254,21.72523347,20,20,20,1.059405929,0.881187944,0.178217985,0.044942929,23.70874431,150.9094034,0.05249915,6.064882408,3.603626133,2.461256275,21.67499975,21.5500005,21.6750005,21.25,88,4,84,61.63784885,70.06068944,7.847107996,51.81602755,77.27274793,68.18184711,-22.72725207,0.279558721,1.141552511,1.135085967,7.785893323
2017/11/6,22.15,22.200001,21.799999,22.200001,19.633999,5190908,8343133.5,90095274,0.180923414,-510164.0005,1.41E-10,83686.47836,971.5761184,0.396056738,22.26778495,21.27221485,21.7699999,0,0,21.81666667,22.20166687,21.43166647,0,0,22.200001,21.299999,1,0,0.141722979,0.091683415,0.050039563,21.90213923,21.76041625,20,20,20,1.009803722,0.921568658,0.088235063,0.052912139,23.77138775,122.9774476,0.0299991,7.594993713,4.107166801,3.487826912,21.67499975,21.75,21.75,21.25,84,4,80,62.96130902,68.53175789,8.169337233,61.41916391,81.81828926,71.21217769,-18.18171074,0.361176382,0.225738149,0.225483743,8.029207203
2017/11/7,22.200001,22.200001,21.9,22,19.457115,4969577,3534371.29,85125697,0.159905948,200231.1,3.09E-10,-33053.32617,962.823137,0.389195614,22.29061869,21.27438111,21.7824999,0,0,21.85999997,22.25000027,21.46999967,0,0,22.200001,21.299999,0,0,0.139024619,0.101151656,0.037872963,21.91719473,21.77817011,20,20,20,1.019607835,0.921568658,0.098039177,0.059416753,23.79741609,96.83266753,-0.2824999,8.250944594,4.786841571,3.464103023,21.73749975,21.75,21.75,21.25,80,68,12,54.31331097,71.88965953,8.187728519,62.12484149,63.63639669,74.24247796,-36.36360331,0.385294015,-0.900905365,-0.904988056,7.05596628
2017/11/8,22,22.450001,21.9,22.450001,19.855101,11834943,10178406.29,96960640,0.211166655,1661008.75,8.15E-10,197307.7317,962.823137,0.400681713,22.40623253,21.22876737,21.81749995,1,0,21.92333337,22.33333377,21.51333297,0,0,22.450001,21.299999,1,0,0.1712116,0.115163645,0.056047956,21.99916493,21.82795333,20,20,20,1.018518508,0.870370257,0.148148251,0.068604458,23.90503235,151.5515698,-0.16749995,10.87155753,5.819336781,5.052220745,21.82500025,21.75,21.75,21.25,100,64,36,66.32244326,73.39570242,8.722005701,65.20360564,100,81.81822865,0,0.386911747,2.045459091,2.024820537,9.245752275
2017/11/9,22.35,22.4,22.1,22.25,19.678217,14828499,11834943,82132141,0.212387645,2464730.5,9.23E-10,109975.8219,962.823137,0.397061662,22.45403493,21.25596497,21.85499995,0,0,22.00833343,22.41833373,21.59833313,0,0,22.450001,21.299999,0,0,0.178528447,0.127836605,0.050691841,22.03775494,21.85922649,20,20,20,1.045454331,0.872727183,0.172727147,0.077243183,24.05653741,124.8141767,-0.10499995,13.89542895,7.139776029,6.755652917,21.887501,21.75,21.6125,21.25,96,60,36,58.44419088,65.95239778,8.926703912,61.6381757,82.60863894,82.08167855,-17.39136106,0.436617744,-0.890873012,-0.894865012,8.272511351
2017/11/10,22.049999,22.1,21.200001,21.35,18.882246,25729608,-17153119.65,56402533,0.129826195,-15284145.39,-1.95E-10,-1172851.284,962.823137,0.443700043,22.46859894,21.22640096,21.84749995,0,0,22.01166683,22.46666693,21.55666673,0,0,22.450001,21.299999,0,0,0.110452147,0.124359713,-0.013907567,21.93194649,21.82149434,20,20,20,0.896000067,0.895999747,3.20E-07,0.076868778,24.42499153,-84.20513896,-0.54750095,12.67209446,8.318160479,4.353933977,21.825001,21.75,21.6125,21.25,92,56,36,36.14859629,58.6885788,7.889871891,53.47931418,11.99992,64.86951965,-88.00008,0.358823726,-4.04494382,-4.129026894,3.892949095
2017/11/13,21.35,21.6,21.15,21.25,18.793802,10992892,-23260281.87,45409641,0.070948521,3835607,-8.36E-10,-1092237.144,958.3134268,0.44415004,22.49895195,21.15104785,21.8249999,0,0,21.97666687,22.44166717,21.51166657,0,0,22.450001,21.25,0,1,0.047882345,0.10906424,-0.061181895,21.82703164,21.77914929,20,20,20,0.899224559,0.961240334,0.062015775,0.069437203,24.73607537,-137.115767,-0.3249999,11.16444782,9.087702076,2.076745743,21.8000005,21.75,21.6125,21.25,88,100,-12,34.46306431,53.00547654,6.843683325,50.81344583,7.692301775,34.10028691,-92.30769822,0.251470785,-0.468384075,-0.46948443,3.406331066
2017/11/14,21.200001,21.25,20.85,21,18.572701,13763411,-9548014.972,31646230,0.047289466,4188168.95,-1.51E-09,-213411.4379,958.3134268,0.440996466,22.55352607,21.01647383,21.78499995,0,1,21.8716668,22.3116672,21.4316664,0,0,22.450001,21,0,1,-0.021623218,0.082926748,-0.104549966,21.699796,21.72141922,20,20,20,0.861538393,1.023076755,0.161538362,0.055226825,25.02371741,-186.750071,0.01499905,6.585030854,9.178065887,-2.593035033,21.6500005,21.75,21.57500025,21.25,84,100,-16,30.3772226,46.99042093,5.591928502,47.30278378,9.374994141,9.689071972,-90.62500586,0.077941303,-1.176470588,-1.183445765,2.189785995
2017/11/15,21,21.1,20.799999,20.85,18.440037,9968473,-10086446.04,21677757,0.0345243,409767.6,-1.44E-09,-233125.8609,951.4683309,0.430925361,22.61515453,20.86484537,21.73999995,0,1,21.74666677,22.17666727,21.31666627,0,0,22.450001,20.85,0,1,-0.087795637,0.048782271,-0.136577908,21.56905815,21.65685379,20,20,20,0.889763691,1.047243907,0.157480216,0.035643161,25.1531128,-176.6397272,0.46000105,2.138862046,8.804249151,-6.665387105,21.625,21.75,21.5,21.25,80,100,-20,28.07304316,46.88083543,4.290943256,42.6770112,3.030359963,6.699218626,-96.96964004,-0.163382382,-0.714285714,-0.716848948,1.459858952
2017/11/16,20.85,21.1,20.85,20.85,18.440037,10497030,-17142623.29,0,-0.016739399,489957.15,-1.58E-09,-71203.37857,951.4683309,0.418002121,22.65291426,20.73208574,21.6925,0,0,21.6466668,22.0716672,21.2216664,0,0,22.450001,20.85,0,1,-0.138639428,0.011297931,-0.149937359,21.45843382,21.59707325,20,20,20,0.894308995,1.073170533,0.178861539,0.01323905,25.09403357,-147.8598744,0.4075,-1.074042739,8.011035246,-9.085077985,21.625,21.75,21.51250025,21.25,76,96,-20,28.07304316,42.75618649,3.134659838,40.631998,3.030359963,5.145238022,-96.96964004,-0.423529441,0,0,1.459858952
2017/11/17,21.049999,21.15,20.799999,20.799999,18.395817,12050611,-22547641,9627146,-0.075614802,-104108.9821,-1.76E-09,-28898.92569,951.4683309,0.413144898,22.6803501,20.6046499,21.6425,0,0,21.53000007,21.95000057,21.10999957,0,0,22.450001,20.799999,0,1,-0.180882122,-0.027138079,-0.153744042,21.35713615,21.53801828,20,20,20,0.861788265,1.073170335,0.21138207,-0.010570507,25.05122492,-131.5396838,0.2575,-5.282728639,6.580177207,-11.86290585,21.625,21.75,21.51250025,21.325,72,100,-28,27.15879932,34.80240916,2.038316251,29.98926527,0,2.020239975,-100,-0.565147274,-0.23981295,-0.240100961,1.216545071
2017/11/20,21,21,20.450001,20.450001,18.086271,12338069,-24388680,-2710923,-0.096341341,-736413.759,-3.14E-09,-236509.4873,951.4683309,0.422920191,22.75646151,20.42353859,21.59000005,0,0,21.38666677,21.82166697,20.95166657,0,0,22.450001,20.450001,0,1,-0.239831789,-0.069676821,-0.170154968,21.2175769,21.45740869,20,20,20,0.760330651,1.190082291,0.42975164,-0.03743732,25.07879918,-154.31594,0.55999995,-11.41364082,4.395223272,-15.80886409,21.450001,21.6750005,21.57500025,21.325,68,100,-32,21.5028722,16.86502239,0.62139437,24.24852589,0,1.010119988,-100,-0.684853085,-1.682682773,-1.697000724,-0.486608296
2017/11/21,20.549999,20.950001,20.549999,20.65,18.263153,13636835,-19156452.41,10925912,-0.142704228,-237932.0138,-3.75E-09,-74243.65551,951.4683309,0.428425892,22.77910021,20.30089989,21.54000005,0,0,21.25500007,21.70000037,20.80999977,0,0,22.450001,20.450001,0,0,-0.267332462,-0.109207949,-0.158124513,21.13025737,21.39758984,20,20,20,0.715447432,1.186991687,0.471544255,-0.063347133,25.1124328,-121.201173,0.66000095,-16.5510361,1.348268424,-17.89930453,21.43750075,21.6750005,21.63750025,21.325,64,96,-32,30.98003117,25.11941542,-0.400766832,27.00624509,9.99995,3.333316667,-90.00005,-0.727941335,0.977990172,0.973238802,0.486622895
2017/11/22,20.799999,20.85,20.700001,20.799999,18.395817,8573792,-3960605.165,19499704,-0.161692897,-1317489.421,-2.95E-09,195645.8517,958.379677,0.412109757,22.76994648,20.21505352,21.4925,0,0,21.10666667,21.51166677,20.70166657,0,0,22.450001,20.450001,0,0,-0.273868055,-0.142139971,-0.131728085,21.07944839,21.35331645,20,20,20,0.760331107,1.148760208,0.3884291,-0.086054786,25.07042209,-98.17732492,0.5075,-22.16376372,-2.658308539,-19.50545518,21.36250075,21.6750005,21.6625005,21.325,60,92,-32,37.50907792,30.45723368,-1.130303674,29.62176485,17.4999,9.166616667,-82.5001,-0.743823503,0.726387409,0.723761922,1.216545071
2017/11/23,20.9,20.9,20.700001,20.75,18.351597,4980548,367466.8884,14519156,-0.136021795,-865628.7,-3.33E-09,50306.7133,956.0759257,0.396958988,22.78293343,20.14706667,21.46500005,0,0,20.96000003,21.35500003,20.56500003,0,0,22.450001,20.450001,0,0,-0.279855399,-0.169683056,-0.110172342,21.02876403,21.30861942,20,20,20,0.74359009,1.170940054,0.427349964,-0.105947872,25.0181691,-88.03052127,0.98500095,-27.19741671,-7.088254223,-20.10916248,21.23750075,21.6750005,21.6625005,21.325,56,88,-32,36.19230138,26.41524339,-1.845116323,27.17982163,14.99995,14.1666,-85.00005,-0.755293991,-0.240379819,-0.240669195,0.973240923
2017/11/24,20.75,20.9,20.700001,20.85,18.440037,3725958,-627341.6692,18245114,-0.127101784,-242396.5478,-3.05E-09,5984.191816,960.6835205,0.382890418,22.77855705,20.08644305,21.43250005,0,0,20.8866667,21.2116667,20.5616667,0,0,22.450001,20.450001,0,0,-0.273380878,-0.190422621,-0.082958258,21.00126187,21.27464275,20,20,20,0.743363231,1.16814174,0.424778509,-0.122015051,24.95866496,-74.96292642,0.81749995,-29.93110304,-11.65442654,-18.27667649,21.15000075,21.6750005,21.6625005,21.325,52,84,-32,40.97423869,25.54808121,-2.362636541,29.31639016,19.99995,17.49993333,-80.00005,-0.762352629,0.481927711,0.480770157,1.459858952
2017/11/27,20.799999,20.950001,20.799999,20.9,18.484257,4650826,3413224.348,22895940,-0.188336867,-49458.3,-3.09E-09,29109.48405,960.6835205,0.366255531,22.74197657,20.03302363,21.3875001,0,0,20.8416667,21.1366669,20.5466665,0,0,22.450001,20.450001,0,0,-0.26120463,-0.204579022,-0.056625607,20.98568312,21.24688775,20,20,20,0.73636355,1.163636304,0.427272754,-0.134155858,24.84766679,-60.95735263,-0.0375001,-33.12238537,-16.06636168,-17.05602369,21.12500075,21.6750005,21.6625005,21.325,48,80,-32,43.42052682,28.75621015,-2.766104001,32.96052871,22.49995,19.16661667,-77.50005,-0.708088038,0.239808153,0.239521073,1.703167966
2017/11/28,20.9,20.950001,20.450001,20.549999,18.174713,13592048,-6605082.873,9303892,-0.331389799,-2959836.866,-3.97E-09,-216465.6191,960.6835205,0.375808707,22.65208308,19.95791692,21.305,0,0,20.8033334,21.1083336,20.4983332,0,0,22.450001,20.450001,0,0,-0.276605224,-0.218984263,-0.057620961,20.91865479,21.19526002,20,20,20,0.669725015,1.211009136,0.541284121,-0.146059543,24.89573186,-81.12090876,-0.055,-35.81297649,-20.28323262,-15.52974387,21.12500075,21.6750005,21.6625005,21.325,44,76,-32,32.53096989,20.21514827,-3.553329121,31.83316454,5.128105194,15.87600173,-94.87189481,-0.687940794,-1.674645933,-1.688826669,0
2017/11/29,20.700001,20.75,20.5,20.700001,18.307375,5908070,-4610448.272,15211962,-0.297643833,-251447.5428,-4.30E-09,-184493.5034,967.6959028,0.366822371,22.55333272,19.91666738,21.23500005,0,0,20.7766668,21.0766669,20.4766667,0,0,22.450001,20.450001,0,0,-0.273554242,-0.229898259,-0.043655983,20.88501575,21.15856999,20,20,20,0.64486,1.252336636,0.607476636,-0.15567418,24.88249138,-75.18947817,-0.23500005,-38.66688031,-24.46021458,-14.20666573,21.12500075,21.6750005,21.6625005,21.325,40,72,-32,39.9752263,25.80371475,-4.067954511,40.80763386,15.15152433,14.25985984,-84.84847567,-0.6922056,0.729936775,0.72728563,0.729936775
2017/11/30,20.799999,20.799999,20.5,20.75,18.351597,23258011,19050359.14,38469973,-0.19305636,1933202.266,-2.78E-09,99302.81988,967.6959028,0.362049273,22.47384146,19.88115864,21.17750005,0,0,20.75166677,21.05666677,20.44666677,0,0,22.450001,20.450001,0,0,-0.264058264,-0.23673026,-0.027328004,20.86424409,21.12830236,20,20,20,0.815217391,1.250000435,0.434783043,-0.162600062,24.87674767,-66.27058922,-0.32750005,-42.64128788,-28.6111656,-14.03012228,21.08750075,21.6750005,21.70000025,21.325,36,68,-32,42.41871527,43.27530715,-4.466864542,47.58014635,26.08689225,15.45550726,-73.91310775,-0.696470476,0.241541051,0.24124981,0.973240923
2017/12/1,20.950001,21.25,20.75,21.049999,18.616919,14610642,18427539.84,53080615,-0.186955059,3045882.795,-1.12E-09,267415.1377,981.6866403,0.371902896,22.33579306,19.90920694,21.1225,0,0,20.7616668,21.0816667,20.4416669,0,0,22.450001,20.450001,0,0,-0.229679771,-0.235320162,0.005640391,20.89282177,21.12250154,20,20,20,0.881720645,1.043010968,0.161290323,-0.16439373,24.90185815,-18.61867679,-0.2725,-43.47656449,-32.17371268,-11.30285181,21.15000075,21.6750005,21.6875,21.325,32,64,-32,55.07882237,52.66995193,-4.431285174,48.23724579,74.99984375,38.74608678,-25.00015625,-0.638823532,1.445778313,1.435426595,2.433090143
2017/12/4,21.049999,21.200001,20.799999,21,18.572701,6719446,2922069.957,46361169,-0.208598952,-4134641.25,-4.48E-10,195277.1326,979.3548896,0.373909975,22.165069,19.9599309,21.06249995,0,0,20.7983334,21.1033336,20.4933332,0,0,22.450001,20.450001,0,0,-0.204115805,-0.229079291,0.024963485,20.90931073,21.11342654,20,20,20,0.956989266,0.978494633,0.021505367,-0.162797472,24.94399483,-15.52991597,-0.26250095,-42.70434565,-35.07963596,-7.62470969,21.15000075,21.450001,21.55,21.325,28,60,-32,52.84450293,55.47519975,-4.459841207,49.32877108,68.74996094,56.61223231,-31.25003906,-0.5910294,-0.237524952,-0.23780749,2.189785995
2017/12/5,21.15,21.15,20.799999,20.950001,18.528481,6731678,-961607.8382,39629491,-0.203946845,787880.6421,-3.26E-10,-31987.84509,979.3548896,0.372202191,22.02078424,19.99921576,21.01,0,0,20.8233334,21.1233335,20.5233333,0,0,22.450001,20.450001,0,0,-0.185749156,-0.220413264,0.034664108,20.91557077,21.10131993,20,20,20,0.968085333,0.957447039,0.010638293,-0.159130283,24.83559905,-14.90237416,-0.559999,-41.3158619,-37.20764687,-4.108215034,21.15000075,21.450001,21.55,21.325,24,56,-32,50.48162206,56.8498735,-4.546784815,48.09564362,62.50007813,68.74996094,-37.49992187,-0.511764965,-0.238090476,-0.238374362,1.946481847
2017/12/6,21,21.049999,20.6,20.700001,18.307375,6473055,-4557714.342,33156436,-0.278038342,73917.05361,-1.11E-09,-93271.5736,967.6680777,0.377759106,21.67955443,20.16544557,20.9225,0,0,20.8233334,21.1533335,20.4933333,0,0,22.25,20.450001,0,0,-0.189184107,-0.214167432,0.024983326,20.88240619,21.0715903,20,20,20,0.918367568,0.979592249,0.061224681,-0.156201629,24.79766856,-50.56832782,-0.2725,-41.04572028,-38.74634727,-2.29937301,21.15000075,21.450001,21.64999975,21.325,20,52,-32,40.12944371,54.16925536,-4.9326248,44.78275483,31.25003906,54.16669271,-68.74996094,-0.443823874,-1.193317365,-1.200494552,0.729936775
2017/12/7,20.6,20.799999,20.5,20.65,18.263153,9437719,-3596075.045,23718717,-0.284925039,-811815.006,-1.51E-09,-100040.9669,967.6680777,0.372204813,21.27932447,20.40567553,20.8425,0,0,20.81,21.1500001,20.4699999,0,0,21.35,20.450001,0,0,-0.193707755,-0.210075497,0.016367742,20.84665139,21.04035915,20,20,20,0.907216888,1.041237534,0.134020646,-0.154055077,24.77951832,-92.06680071,-0.042501,-41.01187916,-39.97754461,-1.034334548,21.15000075,21.450001,21.67499975,21.325,16,48,-32,38.31615501,55.27687443,-5.343737948,48.79215342,24.99990625,39.58334115,-75.00009375,-0.410735624,-0.241550713,-0.241842917,0.486622895
2017/12/8,21,21,20.6,20.950001,18.528481,9433735,7075379.878,33152452,-0.18765133,740170,-2.61E-10,114255.4195,981.7262564,0.374190183,21.19309685,20.45190325,20.82250005,0,0,20.81333333,21.17333353,20.45333313,0,0,21.25,20.450001,0,0,-0.171114175,-0.202283233,0.031169057,20.86255133,21.03366551,20,20,20,1,0.968085319,0.031914681,-0.149486241,24.7764617,0.000156379,-0.07250005,-38.82085517,-40.61070793,1.789852755,21.15000075,21.450001,21.67499975,21.325,12,44,-32,53.01427185,63.6290897,-5.303653109,52.75269214,62.50007813,39.58334115,-37.49992187,-0.425735638,1.452789346,1.442337469,1.946481847
2017/12/11,21,21.049999,20.85,20.85,18.440037,6242302,833046.4187,26910150,-0.192873276,-639083.4,3.03E-11,107255.8096,977.0401656,0.361747956,21.11449684,20.49050326,20.80250005,0,0,20.81666663,21.18166653,20.45166673,0,0,21.049999,20.450001,0,0,-0.159439461,-0.193714478,0.034275017,20.86062036,21.02005982,20,20,20,1.056818195,0.96590931,0.090908884,-0.144109829,24.69224852,51.09475554,0.04749995,-36.01208859,-40.63283149,4.620742899,21.1625005,21.450001,21.67499975,21.5500005,8,40,-32,48.56355209,56.44339479,-5.391763059,48.17644997,49.9999375,45.83330729,-50.0000625,-0.417353341,-0.477331719,-0.478474586,1.459858952
2017/12/12,20.9,21.049999,20.700001,20.799999,18.395817,5243220,-8489439.088,21666930,-0.195263857,628585.631,-3.59E-10,-42370.40801,974.6970967,0.360908673,21.09034295,20.49465705,20.7925,0,0,20.83666657,21.18666627,20.48666687,0,0,21.049999,20.450001,0,0,-0.152464094,-0.185464401,0.033000307,20.851294,21.00375809,20,20,20,1,0.956044147,0.043955853,-0.138600303,24.67030153,19.0474452,0.1075,-32.60169607,-39.95892213,7.35722606,21.1625005,21.450001,21.67499975,21.75,4,36,-32,46.32003894,50.90882415,-5.534253046,44.36934189,43.74980469,52.08327344,-56.25019531,-0.416765006,-0.23981295,-0.240100961,1.216545071
2017/12/13,20.799999,20.9,20.65,20.85,18.440037,3299595,-267380.0878,24966525,-0.154894339,0,-9.71E-10,-4642.042772,977.0401656,0.352986625,21.09034295,20.49465705,20.7925,0,0,20.85166653,21.20166623,20.50166683,0,0,21.049999,20.450001,0,0,-0.141273082,-0.176626138,0.035353055,20.85109492,20.992368,20,20,20,0.989130213,1,0.010869787,-0.132508948,24.53626709,-9.366400474,-0.242501,-29.29328527,-38.47581073,9.182525458,21.1625005,21.450001,21.73749975,21.75,4,32,-28,49.03662971,54.38892762,-5.593236668,46.69837524,49.9999375,47.9165599,-50.0000625,-0.406911979,0.240389435,0.240100961,1.459858952
